season,demand
fall,4.727387818712341
fall,5.10594547390058
fall,5.159055299214529
fall,5.062595033026967
fall,4.7535901911063645
fall,3.828641396489095
fall,4.948759890378168
fall,6.190315405853148
fall,6.107022887742255
fall,6.137727054086234
fall,5.834810737062605
fall,5.521460917862246
fall,5.214935757608986
fall,4.7535901911063645
fall,3.828641396489095
fall,3.218875824868201
fall,2.302585092994046
fall,1.791759469228055
fall,6.037870919922137
fall,4.897839799950911
fall,5.099866427824199
fall,6.300785794663244
fall,2.995732273553991
fall,4.574710978503383
fall,5.641907070938114
fall,5.986452005284438
fall,5.231108616854587
fall,4.727387818712341
fall,5.003946305945459
fall,5.3230099791384085
fall,5.3230099791384085
fall,5.117993812416755
fall,5.10594547390058
fall,5.66988092298052
fall,6.318968113746434
fall,6.259581464064923
fall,5.902633333401366
fall,5.655991810819852
fall,5.351858133476067
fall,1.9459101490553128
fall,5.159055299214529
fall,1.0986122886681098
fall,2.833213344056216
fall,6.07993319509559
fall,5.272999558563747
fall,4.219507705176107
fall,4.804021044733257
fall,5.081404364984463
fall,4.969813299576001
fall,4.990432586778736
fall,4.770684624465665
fall,5.010635294096256
fall,6.052089168924417
fall,6.198478716492308
fall,5.771441123130016
fall,4.465908118654584
fall,4.477336814478207
fall,4.343805421853684
fall,4.02535169073515
fall,2.833213344056216
fall,1.9459101490553128
fall,4.882801922586371
fall,3.9889840465642745
fall,2.9444389791664403
fall,4.890349128221754
fall,4.204692619390966
fall,3.970291913552122
fall,3.737669618283368
fall,2.302585092994046
fall,1.791759469228055
fall,3.295836866004329
fall,4.143134726391533
fall,4.795790545596741
fall,5.3706380281276624
fall,5.66988092298052
fall,5.855071922202427
fall,5.945420608606575
fall,6.089044875446846
fall,5.940171252720432
fall,5.891644211825772
fall,5.83773044716594
fall,4.934473933130692
fall,5.236441962829949
fall,5.153291594497779
fall,5.673323267171493
fall,2.9444389791664403
fall,1.791759469228055
fall,1.9459101490553128
fall,2.772588722239781
fall,4.61512051684126
fall,5.598421958998375
fall,6.118097198041348
fall,5.420534999272286
fall,5.602118820879701
fall,5.093750200806762
fall,5.375278407684165
fall,5.318119993844216
fall,5.501258210544727
fall,5.3471075307174685
fall,5.799092654460526
fall,6.309918278226516
fall,6.144185634125646
fall,5.918893854273146
fall,4.990432586778736
fall,4.700480365792417
fall,3.1780538303479458
fall,1.9459101490553128
fall,5.6240175061873385
fall,6.240275845170769
fall,6.272877006546167
fall,5.961005339623274
fall,5.6240175061873385
fall,5.484796933490655
fall,5.049856007249537
fall,4.5217885770490405
fall,3.367295829986474
fall,2.833213344056216
fall,2.3978952727983707
fall,1.3862943611198906
fall,1.3862943611198906
fall,3.258096538021482
fall,4.605170185988092
fall,5.641907070938114
fall,5.945420608606575
fall,5.062595033026967
fall,5.0238805208462765
fall,5.147494476813453
fall,5.030437921392435
fall,6.324358962381311
fall,5.986452005284438
fall,5.777652323222656
fall,5.308267697401205
fall,4.941642422609304
fall,4.51085950651685
fall,3.9318256327243257
fall,2.5649493574615367
fall,5.111987788356544
fall,2.5649493574615367
fall,1.6094379124341005
fall,2.9444389791664403
fall,4.897839799950911
fall,5.752572638825633
fall,6.021023349349527
fall,5.293304824724492
fall,4.948759890378168
fall,4.844187086458591
fall,1.0986122886681098
fall,5.579729825986222
fall,4.574710978503383
fall,5.123963979403259
fall,4.852030263919617
fall,5.056245805348308
fall,5.313205979041787
fall,5.068904202220232
fall,5.123963979403259
fall,5.613128106388071
fall,6.320768294250582
fall,6.320768294250582
fall,6.118097198041348
fall,5.662960480135946
fall,5.537334267018537
fall,5.25227342804663
fall,4.882801922586371
fall,3.7612001156935615
fall,2.772588722239781
fall,2.3978952727983707
fall,1.3862943611198906
fall,4.941642422609304
fall,5.3612921657094255
fall,6.075346031088684
fall,5.814130531825066
fall,5.010635294096256
fall,4.812184355372417
fall,4.859812404361672
fall,5.442417710521793
fall,6.2422232654551655
fall,6.297109319933935
fall,6.023447592961033
fall,5.720311776607412
fall,4.77912349311153
fall,5.393627546352362
fall,4.564348191467836
fall,3.367295829986474
fall,2.4849066497880004
fall,2.079441541679836
fall,1.6094379124341005
fall,2.302585092994046
fall,3.044522437723423
fall,4.762173934797756
fall,4.919980925828125
fall,3.713572066704308
fall,4.948759890378168
fall,4.852030263919617
fall,5.594711379601839
fall,5.384495062789089
fall,5.402677381872279
fall,4.941642422609304
fall,4.74493212836325
fall,4.356708826689592
fall,3.951243718581428
fall,3.258096538021482
fall,2.3978952727983707
fall,2.6390573296152584
fall,3.4657359027997265
fall,3.80666248977032
fall,4.882801922586371
fall,5.187385805840755
fall,5.602118820879701
fall,5.877735781779639
fall,5.924255797414532
fall,5.762051382780177
fall,6.001414877961151
fall,6.045005314036012
fall,6.056784013228625
fall,5.14166355650266
fall,4.219507705176107
fall,3.4339872044851463
fall,2.5649493574615367
fall,2.3978952727983707
fall,1.791759469228055
fall,3.4011973816621555
fall,4.68213122712422
fall,5.493061443340548
fall,6.198478716492308
fall,5.560681631015528
fall,5.135798437050262
fall,5.365976015021851
fall,5.572154032177765
fall,5.676753802268282
fall,5.713732805509369
fall,5.942799375126701
fall,6.133398042996649
fall,5.971261839790462
fall,5.802118375377063
fall,5.986452005284438
fall,5.929589143389895
fall,6.025865973825314
fall,5.8805329864007
fall,5.198497031265826
fall,5.209486152841421
fall,5.170483995038151
fall,5.117993812416755
fall,5.087596335232384
fall,4.990432586778736
fall,4.941642422609304
fall,4.77912349311153
fall,4.143134726391533
fall,3.258096538021482
fall,2.4849066497880004
fall,1.3862943611198906
fall,2.772588722239781
fall,3.58351893845611
fall,5.926926025970411
fall,6.042632833682381
fall,6.001414877961151
fall,5.966146739123692
fall,5.855071922202427
fall,5.948034989180646
fall,5.720311776607412
fall,5.648974238161206
fall,5.44673737166631
fall,5.303304908059076
fall,5.0369526024136295
fall,4.969813299576001
fall,4.919980925828125
fall,4.356708826689592
fall,3.49650756146648
fall,1.6094379124341005
fall,0.0
fall,1.0986122886681098
fall,3.218875824868201
fall,4.5217885770490405
fall,5.198497031265826
fall,5.575949103146316
fall,4.23410650459726
fall,4.736198448394496
fall,4.787491742782046
fall,4.68213122712422
fall,5.003946305945459
fall,4.969813299576001
fall,5.1647859739235145
fall,5.971261839790462
fall,5.83773044716594
fall,4.61512051684126
fall,3.4011973816621555
fall,1.9459101490553128
fall,1.0986122886681098
fall,2.4849066497880004
fall,2.6390573296152584
fall,3.555348061489413
fall,4.276666119016055
fall,4.990432586778736
fall,5.225746673713202
fall,5.655991810819852
fall,6.030685260261263
fall,5.220355825078324
fall,5.1647859739235145
fall,4.997212273764115
fall,5.099866427824199
fall,5.19295685089021
fall,5.988961416889864
fall,5.720311776607412
fall,4.77912349311153
fall,3.4657359027997265
fall,1.6094379124341005
fall,1.3862943611198906
fall,2.3978952727983707
fall,6.270988431858299
fall,2.833213344056216
fall,4.31748811353631
fall,5.043425116919247
fall,5.438079308923196
fall,5.676753802268282
fall,5.916202062607435
fall,6.371611847231857
fall,6.2766434893416445
fall,5.652489180268651
fall,3.610917912644224
fall,4.454347296253507
fall,6.267200548541362
fall,4.836281906951478
fall,5.262690188904886
fall,5.786897381366708
fall,5.7745515455444085
fall,5.780743515792329
fall,5.91350300563827
fall,5.594711379601839
fall,5.583496308781699
fall,5.214935757608986
fall,4.48863636973214
fall,3.6635616461296463
fall,2.5649493574615367
fall,1.6094379124341005
fall,1.791759469228055
fall,3.4657359027997265
fall,4.189654742026425
fall,4.290459441148391
fall,4.382026634673881
fall,5.267858159063328
fall,5.43372200355424
fall,5.429345628954441
fall,5.209486152841421
fall,5.010635294096256
fall,5.017279836814924
fall,5.204006687076795
fall,5.187385805840755
fall,4.820281565605037
fall,5.209486152841421
fall,5.855071922202427
fall,5.58724865840025
fall,5.641907070938114
fall,4.553876891600541
fall,2.302585092994046
fall,0.0
fall,1.9459101490553128
fall,2.4849066497880004
fall,3.4011973816621555
fall,4.007333185232471
fall,4.634728988229636
fall,4.912654885736052
fall,2.70805020110221
fall,4.997212273764115
fall,5.472270673671475
fall,5.855071922202427
fall,5.017279836814924
fall,4.795790545596741
fall,3.970291913552122
fall,4.007333185232471
fall,3.4011973816621555
fall,1.791759469228055
fall,2.70805020110221
fall,3.6375861597263857
fall,4.262679877041316
fall,5.204006687076795
fall,5.5093883366279774
fall,5.575949103146316
fall,5.66988092298052
fall,5.902633333401366
fall,6.030685260261263
fall,5.921578419643816
fall,5.996452088619021
fall,5.1298987149230735
fall,6.030685260261263
fall,5.318119993844216
fall,5.598421958998375
fall,3.091042453358316
fall,1.791759469228055
fall,2.3978952727983707
fall,3.295836866004329
fall,4.624972813284271
fall,5.805134968916488
fall,6.124683390894205
fall,5.484796933490655
fall,4.927253685157205
fall,5.10594547390058
fall,5.3612921657094255
fall,5.43372200355424
fall,5.375278407684165
fall,4.948759890378168
fall,4.882801922586371
fall,5.117993812416755
fall,5.755742213586912
fall,5.521460917862246
fall,5.993961427306569
fall,5.934894195619588
fall,5.723585101952381
fall,5.8944028342648505
fall,5.713732805509369
fall,5.5909869805108565
fall,5.424950017481403
fall,4.962844630259907
fall,4.276666119016055
fall,3.555348061489413
fall,2.302585092994046
fall,2.4849066497880004
fall,2.302585092994046
fall,1.3862943611198906
fall,3.258096538021482
fall,4.795790545596741
fall,5.75890177387728
